,fips,per_capita_income,poverty_stat,household_income,mortgage_stat,school_enrollment_16-19,own_children_under18,SSI_income,grandparent_care,military_service,education_25,property_value_occupied,retirement_income,rent_over_income,state,county,tract,blockgroup
681,201170701823138,17538,1017,413,310,20,265,413,714,134,771,310,413,103,20,117,070182,3
682,480850306052003,23626,2741,909,760,195,1057,909,1331,111,1565,760,909,149,48,085,030605,2
683,371070102002017,14589,454,263,153,49,46,263,323,42,335,153,263,110,37,107,010200,2
684,270530207001000,26116,928,383,317,50,165,383,572,60,685,317,383,66,27,053,020700,1
685,291770801002016,20054,800,290,242,55,225,290,433,45,461,242,290,48,29,177,080100,2
686,060014251042008,40983,1729,951,372,39,93,951,1198,26,1427,372,951,579,06,001,425104,2
687,131530210004021,24494,1377,549,482,0,304,549,827,161,847,482,549,67,13,153,021000,4
688,120860081012001,46890,893,292,292,59,351,292,513,34,513,292,292,0,12,086,008101,2
689,360610251001002,12226,1493,378,0,127,100,378,996,42,1095,0,378,378,36,061,025100,1
690,484391065114017,26947,940,406,202,51,264,406,466,42,615,202,406,204,48,439,106511,4
691,201770040004014,9278,940,349,58,0,253,349,567,49,687,58,349,291,20,177,004000,4
692,261635373001005,10507,815,213,139,63,255,213,305,41,382,139,213,74,26,163,537300,1
693,295101014002012,17014,846,368,261,40,154,368,473,43,561,261,368,107,29,510,101400,2
694,080140304001012,29225,1129,313,289,25,350,313,540,57,644,289,313,24,08,014,030400,1
695,040132179001025,38615,1954,987,594,69,204,987,1030,120,1361,594,987,393,04,013,217900,1
696,180973702021020,20560,1272,505,432,13,112,505,983,158,1038,432,505,73,18,097,370202,1
697,291279609004005,23739,948,459,343,61,166,459,609,126,688,343,459,116,29,127,960900,4
698,480850316131010,41184,1749,675,675,104,267,675,1357,146,1400,675,675,0,48,085,031613,1
699,484391112023000,16369,1423,413,344,204,343,413,632,68,773,344,413,69,48,439,111202,3
700,060730132034000,14505,1008,309,139,152,286,309,568,88,568,139,309,170,06,073,013203,4
701,401430029003001,16942,927,432,272,15,137,432,658,146,698,272,432,160,40,143,002900,3
702,080350140091025,21404,999,308,283,15,332,308,458,39,537,283,308,25,08,035,014009,1
703,080590117282015,67685,1208,561,507,61,111,561,998,191,1025,507,561,54,08,059,011728,2
704,310550038004015,31274,402,211,173,20,39,211,346,50,356,173,211,38,31,055,003800,4
705,292179506002175,17787,1261,410,327,64,371,410,665,66,701,327,410,83,29,217,950600,2
706,200430203003058,20088,632,290,177,62,97,290,389,69,428,177,290,113,20,043,020300,3
707,481130165234014,25737,356,154,101,35,95,154,201,38,244,101,154,53,48,113,016523,4
708,181519708003075,18193,1874,744,597,200,453,744,1070,118,1102,597,744,147,18,151,970800,3
709,080690013071032,35503,4214,1705,1287,147,1034,1705,2461,440,2817,1287,1705,418,08,069,001307,1
710,484530018462021,44623,1317,561,552,30,222,561,972,130,1052,552,561,9,48,453,001846,2
711,471570221124002,13926,899,451,114,94,220,451,467,36,467,114,451,337,47,157,022112,4
712,131210012012010,48487,1324,991,272,13,27,991,625,129,1022,272,991,719,13,121,001201,2
713,060374814024002,24255,647,216,187,11,105,216,481,41,519,187,216,29,06,037,481402,4
714,120210112051011,15042,507,120,42,16,90,120,352,0,387,42,120,78,12,021,011205,1
715,120110915001017,13091,2915,794,610,211,540,794,1566,52,1868,610,794,184,12,011,091500,1
716,291450205023041,22181,1801,827,515,0,281,827,1274,350,1379,515,827,312,29,145,020502,3
717,421298041001030,17834,1212,822,181,57,46,822,772,70,911,181,822,641,42,129,804100,1
718,517000317022010,25331,1868,730,386,78,502,730,1098,285,1209,386,730,344,51,700,031702,2
719,480610132061024,8232,3612,802,664,520,1225,802,1542,45,1648,664,802,138,48,061,013206,1
720,120860007071007,20683,1039,312,207,38,129,312,731,12,750,207,312,105,12,086,000707,1
721,120860010033016,14006,1532,575,249,102,217,575,947,63,1017,249,575,326,12,086,001003,3
722,400413758013056,19762,1253,540,509,79,220,540,936,197,952,509,540,31,40,041,375801,3
723,120570116132004,17487,1573,678,122,141,309,678,888,0,1064,122,678,556,12,057,011613,2
724,191930020003001,25222,445,213,182,15,43,213,333,83,364,182,213,31,19,193,002000,3
725,051159512003026,16976,2401,982,742,98,308,982,1366,202,1672,742,982,240,05,115,951200,3
726,170810504003055,5957,781,313,250,105,187,313,1908,220,2321,250,313,63,17,081,050400,3
727,291892218003088,13672,786,293,79,49,209,293,350,54,417,79,293,214,29,189,221800,3
728,484850115002005,22056,452,183,183,32,78,183,511,61,568,183,183,0,48,485,011500,2
729,401430076141012,36577,1459,498,394,52,324,498,1011,124,1035,394,498,104,40,143,007614,1
730,484391012023005,12419,1618,471,330,21,531,471,838,47,911,330,471,141,48,439,101202,3
731,261251600005011,43571,633,276,276,14,94,276,451,89,504,276,276,0,26,125,160000,5
732,060375545143009,23987,1358,438,368,101,216,438,890,80,937,368,438,70,06,037,554514,3
733,090053101002004,27857,943,498,412,37,69,498,641,84,691,412,498,86,09,005,310100,2
734,484391115224008,14089,1153,367,250,133,365,367,588,86,622,250,367,117,48,439,111522,4
735,480850316412047,38651,3962,1198,881,206,1341,1198,2138,45,2355,881,1198,317,48,085,031641,2
736,290339603004008,16140,1087,516,249,39,201,516,693,90,819,249,516,267,29,033,960300,4
737,081230015002021,25968,589,298,200,78,103,298,418,45,426,200,298,98,08,123,001500,2
738,391650305043028,47399,1964,707,672,75,466,707,1313,217,1444,672,707,35,39,165,030504,3
739,201770035002051,27831,3162,1215,958,183,892,1215,1816,205,2032,958,1215,257,20,177,003500,2
740,290154601001092,23879,812,328,286,23,219,328,525,105,545,286,328,42,29,015,460100,1
741,290770026002020,34522,802,324,324,28,129,324,538,122,599,324,324,0,29,077,002600,2
742,290430204003012,16877,2496,1020,713,181,501,1020,1314,183,1522,713,1020,307,29,043,020400,3
743,271630709111005,31215,1429,465,465,89,325,465,900,93,983,465,465,0,27,163,070911,1
744,470499651003054,25978,1244,603,466,28,198,603,938,132,991,466,603,137,47,049,965100,3
745,480270235002074,12413,726,284,125,0,225,284,344,66,404,125,284,159,48,027,023500,2
746,201490002001029,25377,1324,484,440,89,340,484,875,153,906,440,484,44,20,149,000200,1
747,110010076052003,23132,2217,1127,69,203,177,1127,1428,228,1619,69,1127,1058,11,001,007605,2
748,220730053023017,25298,1284,476,405,16,290,476,915,134,955,405,476,71,22,073,005302,3
749,090012106004005,19354,897,448,91,51,221,448,438,11,529,91,448,357,09,001,210600,4
750,201490003002081,19466,1832,584,460,129,665,584,842,83,968,460,584,124,20,149,000300,2
751,291019602005052,21868,1047,459,403,27,176,459,685,94,742,403,459,56,29,101,960200,5
752,171118713053006,28270,1300,448,384,61,197,448,833,118,942,384,448,64,17,111,871305,3
753,200610006003052,9895,2268,580,0,19,1172,580,533,207,861,0,580,580,20,061,000600,3
754,080050151001024,37235,1439,554,512,74,253,554,1028,128,1068,512,554,42,08,005,015100,1
755,200870201021025,24239,1458,566,487,132,378,566,901,146,963,487,566,79,20,087,020102,1
756,120990081013084,21469,1887,779,524,130,355,779,1170,19,1324,524,779,255,12,099,008101,3
757,290839503001091,19889,896,401,278,56,185,401,541,96,641,278,401,123,29,083,950300,1
758,450190031063019,16067,3207,1003,792,291,971,1003,1534,319,1682,792,1003,211,45,019,003106,3
759,340297227023010,31563,1416,467,436,158,384,467,830,68,868,436,467,31,34,029,722702,3
760,481130165181008,21121,1255,479,328,87,272,479,780,39,847,328,479,151,48,113,016518,1
761,120570115072000,43680,3141,976,890,120,1135,976,1636,185,1793,890,976,86,12,057,011507,2
762,180973201092006,36650,1533,524,524,96,396,524,966,64,977,524,524,0,18,097,320109,2
763,201137887004006,17878,548,266,202,16,113,266,554,57,577,202,266,64,20,113,788700,4
764,110010021013004,22780,1266,466,418,110,165,466,807,105,911,418,466,48,11,001,002101,3
765,050070214072043,29568,1232,550,524,73,242,550,925,240,925,524,550,26,05,007,021407,2
766,401335836001019,14740,739,322,276,40,225,322,514,57,518,276,322,46,40,133,583600,1
767,360610242003010,10757,589,166,0,29,228,166,281,0,323,0,166,166,36,061,024200,3
768,060374820023004,33493,2276,817,497,22,521,817,1391,61,1638,497,817,320,06,037,482002,3
769,270531097002006,19306,888,367,169,74,164,367,539,22,664,169,367,198,27,053,109700,2
770,291770800003027,37815,1529,572,504,72,362,572,984,146,1034,504,572,68,29,177,080000,3
771,200354935004001,16983,736,328,217,14,178,328,347,33,426,217,328,111,20,035,493500,4
772,290970114002000,19470,1152,422,366,126,358,422,533,18,689,366,422,56,29,097,011400,2
773,401430073051001,17471,2098,1048,235,108,311,1048,1156,100,1379,235,1048,813,40,143,007305,1
774,290299508002075,15275,1061,416,322,6,304,416,641,88,719,322,416,94,29,029,950800,2
775,551050033002023,21747,1214,480,355,50,266,480,771,63,874,355,480,125,55,105,003300,2
776,481872107102007,35117,1648,539,539,88,407,539,1091,314,1249,539,539,0,48,187,210710,2
777,340311758012006,11001,1851,681,69,208,365,681,962,10,1102,69,681,612,34,031,175801,2
778,170999639001028,18881,699,292,195,8,128,292,329,17,454,195,292,97,17,099,963900,1
779,220570212001002,18465,1525,550,435,151,279,550,986,56,1102,435,550,115,22,057,021200,1
780,200790301001008,30706,815,350,219,13,174,350,471,85,535,219,350,131,20,079,030100,1
781,171194017212019,25066,2130,844,592,77,517,844,1184,174,1383,592,844,252,17,119,401721,2
782,261158329002047,27135,1290,440,396,56,325,440,773,146,822,396,440,44,26,115,832900,2
783,301119400004002,33277,1502,522,504,89,413,522,914,113,969,504,522,18,30,111,940000,4
784,201730055022041,18207,1570,574,358,55,393,574,675,113,873,358,574,216,20,173,005502,2
785,481350028024084,11144,1377,410,207,34,462,410,566,28,718,207,410,203,48,135,002802,4
786,261635386003002,22543,815,350,275,86,245,350,515,63,515,275,350,75,26,163,538600,3
787,200019526001182,23913,2008,866,697,70,445,866,1351,196,1446,697,866,169,20,001,952600,1
788,060014372003005,30866,873,287,272,68,186,287,511,42,577,272,287,15,06,001,437200,3
789,120950164121037,23397,4955,1762,1478,263,955,1762,2642,304,2937,1478,1762,284,12,095,016412,1
790,200219583001032,16907,1032,425,285,12,305,425,646,83,713,285,425,140,20,021,958300,1
791,290554501021089,16591,1357,501,353,28,381,501,759,116,824,353,501,148,29,055,450102,1
792,191690104002023,23709,1234,505,333,33,333,505,643,30,744,333,505,172,19,169,010400,2
793,481130181244003,30688,1197,429,298,118,299,429,741,116,754,298,429,131,48,113,018124,4
794,481576753001151,18914,1075,418,295,105,156,418,766,116,786,295,418,123,48,157,675300,1
795,290099601002012,16889,1552,593,551,66,415,593,909,140,988,551,593,42,29,009,960100,2
796,291319627002228,17234,2263,922,780,48,564,922,1445,119,1537,780,922,142,29,131,962700,2
797,290770005022011,13572,524,246,99,9,144,246,134,12,301,99,246,147,29,077,000502,2
798,290370612003008,21950,1465,591,457,68,314,591,887,98,945,457,591,134,29,037,061200,3
799,201919624003109,29196,1567,706,567,48,244,706,1067,166,1221,567,706,139,20,191,962400,3
800,270131712023000,13940,1114,430,200,62,210,430,423,37,547,200,430,230,27,013,171202,3
801,240317008301003,35848,1787,764,77,72,374,764,904,94,1272,77,764,687,24,031,700830,1
802,040131036112003,54203,1438,567,567,30,246,567,1098,110,1144,567,567,0,04,013,103611,2
803,180610604003039,20722,1329,541,438,47,268,541,1182,217,1224,438,541,103,18,061,060400,3
